Date,Open,High,Low,Close,Volume
0-2550,73.9546133787047,73.9546133787047,73.9546133787047,73.9546133787047,65535
0-2551,73.8942792188576,73.8942792188576,73.8942792188576,73.8942792188576,65535
0-2552,73.8336795672651,73.8336795672651,73.8336795672651,73.8336795672651,65535
0-2553,73.7728150972559,73.7728150972559,73.7728150972559,73.7728150972559,65535
0-2554,73.7116864851012,73.7116864851012,73.7116864851012,73.7116864851012,65535
0-2555,73.6502944100074,73.6502944100074,73.6502944100074,73.6502944100074,65535
0-2556,73.5886395541079,73.5886395541079,73.5886395541079,73.5886395541079,65535
0-2557,73.526722602456,73.526722602456,73.526722602456,73.526722602456,65535
0-2558,73.4645442430172,73.4645442430172,73.4645442430172,73.4645442430172,65535
0-2559,73.4021051666616,73.4021051666616,73.4021051666616,73.4021051666616,65535
0-2560,73.339406067156,73.339406067156,73.339406067156,73.339406067156,65535
0-2561,73.2764476411565,73.2764476411565,73.2764476411565,73.2764476411565,65535
0-2562,73.2132305882004,73.2132305882004,73.2132305882004,73.2132305882004,65535
0-2563,73.1497556106988,73.1497556106988,73.1497556106988,73.1497556106988,65535
0-2564,73.0860234139286,73.0860234139286,73.0860234139286,73.0860234139286,65535
0-2565,73.0220347060246,73.0220347060246,73.0220347060246,73.0220347060246,65535
0-2566,72.9577901979719,72.9577901979719,72.9577901979719,72.9577901979719,65535
0-2567,72.8932906035976,72.8932906035976,72.8932906035976,72.8932906035976,65535
0-2568,72.8285366395632,72.8285366395632,72.8285366395632,72.8285366395632,65535
0-2569,72.7635290253566,72.7635290253566,72.7635290253566,72.7635290253566,65535
0-2570,72.6982684832839,72.6982684832839,72.6982684832839,72.6982684832839,65535
0-2571,72.6327557384616,72.6327557384616,72.6327557384616,72.6327557384616,65535
0-2572,72.5669915188084,72.5669915188084,72.5669915188084,72.5669915188084,65535
0-2573,72.5009765550371,72.5009765550371,72.5009765550371,72.5009765550371,65535
0-2574,72.4347115806467,72.4347115806467,72.4347115806467,72.4347115806467,65535
0-2575,72.368197331914,72.368197331914,72.368197331914,72.368197331914,65535
0-2576,72.3014345478855,72.3014345478855,72.3014345478855,72.3014345478855,65535
0-2577,72.2344239703692,72.2344239703692,72.2344239703692,72.2344239703692,65535
0-2578,72.1671663439265,72.1671663439265,72.1671663439265,72.1671663439265,65535
0-2579,72.0996624158636,72.0996624158636,72.0996624158636,72.0996624158636,65535
0-2580,72.0319129362234,72.0319129362234,72.0319129362234,72.0319129362234,65535
0-2581,71.9639186577772,71.9639186577772,71.9639186577772,71.9639186577772,65535
0-2582,71.8956803360164,71.8956803360164,71.8956803360164,71.8956803360164,65535
0-2583,71.8271987291438,71.8271987291438,71.8271987291438,71.8271987291438,65535
0-2584,71.7584745980654,71.7584745980654,71.7584745980654,71.7584745980654,65535
0-2585,71.689508706382,71.689508706382,71.689508706382,71.689508706382,65535
0-2586,71.6203018203805,71.6203018203805,71.6203018203805,71.6203018203805,65535
0-2587,71.5508547090257,71.5508547090257,71.5508547090257,71.5508547090257,65535
0-2588,71.4811681439514,71.4811681439514,71.4811681439514,71.4811681439514,65535
0-2589,71.4112428994521,71.4112428994521,71.4112428994521,71.4112428994521,65535
0-2590,71.3410797524742,71.3410797524742,71.3410797524742,71.3410797524742,65535
0-2591,71.2706794826074,71.2706794826074,71.2706794826074,71.2706794826074,65535
0-2592,71.2000428720763,71.2000428720763,71.2000428720763,71.2000428720763,65535
0-2593,71.1291707057315,71.1291707057315,71.1291707057315,71.1291707057315,65535
0-2594,71.0580637710406,71.0580637710406,71.0580637710406,71.0580637710406,65535
0-2595,70.98672285808,70.98672285808,70.98672285808,70.98672285808,65535
0-2596,70.9151487595258,70.9151487595258,70.9151487595258,70.9151487595258,65535
0-2597,70.8433422706451,70.8433422706451,70.8433422706451,70.8433422706451,65535
0-2598,70.7713041892868,70.7713041892868,70.7713041892868,70.7713041892868,65535
0-2599,70.6990353158735,70.6990353158735,70.6990353158735,70.6990353158735,65535
0-2600,70.6265364533919,70.6265364533919,70.6265364533919,70.6265364533919,65535
0-2601,70.553808407384,70.553808407384,70.553808407384,70.553808407384,65535
0-2602,70.4808519859387,70.4808519859387,70.4808519859387,70.4808519859387,65535
0-2603,70.407667999682,70.407667999682,70.407667999682,70.407667999682,65535
0-2604,70.3342572617686,70.3342572617686,70.3342572617686,70.3342572617686,65535
0-2605,70.2606205878726,70.2606205878726,70.2606205878726,70.2606205878726,65535
0-2606,70.1867587961785,70.1867587961785,70.1867587961785,70.1867587961785,65535
0-2607,70.1126727073722,70.1126727073722,70.1126727073722,70.1126727073722,65535
0-2608,70.0383631446315,70.0383631446315,70.0383631446315,70.0383631446315,65535
0-2609,69.9638309336177,69.9638309336177,69.9638309336177,69.9638309336177,65535
0-2610,69.8890769024655,69.8890769024655,69.8890769024655,69.8890769024655,65535
0-2611,69.8141018817746,69.8141018817746,69.8141018817746,69.8141018817746,65535
0-2612,69.7389067045999,69.7389067045999,69.7389067045999,69.7389067045999,65535
0-2613,69.6634922064427,69.6634922064427,69.6634922064427,69.6634922064427,65535
0-2614,69.5878592252411,69.5878592252411,69.5878592252411,69.5878592252411,65535
0-2615,69.5120086013607,69.5120086013607,69.5120086013607,69.5120086013607,65535
0-2616,69.4359411775855,69.4359411775855,69.4359411775855,69.4359411775855,65535
0-2617,69.3596577991083,69.3596577991083,69.3596577991083,69.3596577991083,65535
0-2618,69.2831593135214,69.2831593135214,69.2831593135214,69.2831593135214,65535
0-2619,69.2064465708071,69.2064465708071,69.2064465708071,69.2064465708071,65535
0-2620,69.1295204233286,69.1295204233286,69.1295204233286,69.1295204233286,65535
0-2621,69.0523817258199,69.0523817258199,69.0523817258199,69.0523817258199,65535
0-2622,68.975031335377,68.975031335377,68.975031335377,68.975031335377,65535
0-2623,68.8974701114477,68.8974701114477,68.8974701114477,68.8974701114477,65535
0-2624,68.8196989158228,68.8196989158228,68.8196989158228,68.8196989158228,65535
0-2625,68.7417186126258,68.7417186126258,68.7417186126258,68.7417186126258,65535
0-2626,68.6635300683036,68.6635300683036,68.6635300683036,68.6635300683036,65535
0-2627,68.5851341516172,68.5851341516172,68.5851341516172,68.5851341516172,65535
0-2628,68.5065317336313,68.5065317336313,68.5065317336313,68.5065317336313,65535
0-2629,68.4277236877055,68.4277236877055,68.4277236877055,68.4277236877055,65535
0-2630,68.3487108894839,68.3487108894839,68.3487108894839,68.3487108894839,65535
0-2631,68.2694942168856,68.2694942168856,68.2694942168856,68.2694942168856,65535
0-2632,68.1900745500951,68.1900745500951,68.1900745500951,68.1900745500951,65535
0-2633,68.1104527715522,68.1104527715522,68.1104527715522,68.1104527715522,65535
0-2634,68.0306297659427,68.0306297659427,68.0306297659427,68.0306297659427,65535
0-2635,67.9506064201879,67.9506064201879,67.9506064201879,67.9506064201879,65535
0-2636,67.8703836234354,67.8703836234354,67.8703836234354,67.8703836234354,65535
0-2637,67.7899622670487,67.7899622670487,67.7899622670487,67.7899622670487,65535
0-2638,67.7093432445976,67.7093432445976,67.7093432445976,67.7093432445976,65535
0-2639,67.6285274518482,67.6285274518482,67.6285274518482,67.6285274518482,65535
0-2640,67.5475157867529,67.5475157867529,67.5475157867529,67.5475157867529,65535
0-2641,67.4663091494405,67.4663091494405,67.4663091494405,67.4663091494405,65535
0-2642,67.3849084422061,67.3849084422061,67.3849084422061,67.3849084422061,65535
0-2643,67.3033145695013,67.3033145695013,67.3033145695013,67.3033145695013,65535
0-2644,67.2215284379237,67.2215284379237,67.2215284379237,67.2215284379237,65535
0-2645,67.1395509562072,67.1395509562072,67.1395509562072,67.1395509562072,65535
0-2646,67.0573830352121,67.0573830352121,67.0573830352121,67.0573830352121,65535
0-2647,66.9750255879142,66.9750255879142,66.9750255879142,66.9750255879142,65535
0-2648,66.8924795293957,66.8924795293957,66.8924795293957,66.8924795293957,65535
0-2649,66.8097457768338,66.8097457768338,66.8097457768338,66.8097457768338,65535
0-2650,66.7268252494919,66.7268252494919,66.7268252494919,66.7268252494919,65535
0-2651,66.6437188687082,66.6437188687082,66.6437188687082,66.6437188687082,65535
0-2652,66.560427557886,66.560427557886,66.560427557886,66.560427557886,65535
0-2653,66.4769522424835,66.4769522424835,66.4769522424835,66.4769522424835,65535
0-2654,66.3932938500035,66.3932938500035,66.3932938500035,66.3932938500035,65535
0-2655,66.3094533099826,66.3094533099826,66.3094533099826,66.3094533099826,65535
0-2656,66.2254315539817,66.2254315539817,66.2254315539817,66.2254315539817,65535
0-2657,66.1412295155749,66.1412295155749,66.1412295155749,66.1412295155749,65535
0-2658,66.0568481303395,66.0568481303395,66.0568481303395,66.0568481303395,65535
0-2659,65.9722883358456,65.9722883358456,65.9722883358456,65.9722883358456,65535
0-2660,65.8875510716456,65.8875510716456,65.8875510716456,65.8875510716456,65535
0-2661,65.8026372792639,65.8026372792639,65.8026372792639,65.8026372792639,65535
0-2662,65.7175479021861,65.7175479021861,65.7175479021861,65.7175479021861,65535
0-2663,65.6322838858489,65.6322838858489,65.6322838858489,65.6322838858489,65535
0-2664,65.5468461776292,65.5468461776292,65.5468461776292,65.5468461776292,65535
0-2665,65.4612357268343,65.4612357268343,65.4612357268343,65.4612357268343,65535
0-2666,65.3754534846904,65.3754534846904,65.3754534846904,65.3754534846904,65535
0-2667,65.2895004043325,65.2895004043325,65.2895004043325,65.2895004043325,65535
0-2668,65.2033774407942,65.2033774407942,65.2033774407942,65.2033774407942,65535
0-2669,65.1170855509962,65.1170855509962,65.1170855509962,65.1170855509962,65535
0-2670,65.0306256937365,65.0306256937365,65.0306256937365,65.0306256937365,65535
0-2671,64.9439988296793,64.9439988296793,64.9439988296793,64.9439988296793,65535
0-2672,64.8572059213445,64.8572059213445,64.8572059213445,64.8572059213445,65535
0-2673,64.7702479330967,64.7702479330967,64.7702479330967,64.7702479330967,65535
0-2674,64.6831258311349,64.6831258311349,64.6831258311349,64.6831258311349,65535
0-2675,64.5958405834816,64.5958405834816,64.5958405834816,64.5958405834816,65535
0-2676,64.508393159972,64.508393159972,64.508393159972,64.508393159972,65535
0-2677,64.4207845322432,64.4207845322432,64.4207845322432,64.4207845322432,65535
0-2678,64.3330156737236,64.3330156737236,64.3330156737236,64.3330156737236,65535
0-2679,64.2450875596216,64.2450875596216,64.2450875596216,64.2450875596216,65535
0-2680,64.1570011669156,64.1570011669156,64.1570011669156,64.1570011669156,65535
0-2681,64.0687574743422,64.0687574743422,64.0687574743422,64.0687574743422,65535
0-2682,63.9803574623861,63.9803574623861,63.9803574623861,63.9803574623861,65535
0-2683,63.8918021132687,63.8918021132687,63.8918021132687,63.8918021132687,65535
0-2684,63.8030924109374,63.8030924109374,63.8030924109374,63.8030924109374,65535
0-2685,63.7142293410547,63.7142293410547,63.7142293410547,63.7142293410547,65535
0-2686,63.625213890987,63.625213890987,63.625213890987,63.625213890987,65535
0-2687,63.536047049794,63.536047049794,63.536047049794,63.536047049794,65535
0-2688,63.4467298082175,63.4467298082175,63.4467298082175,63.4467298082175,65535
0-2689,63.3572631586705,63.3572631586705,63.3572631586705,63.3572631586705,65535
0-2690,63.2676480952257,63.2676480952257,63.2676480952257,63.2676480952257,65535
0-2691,63.1778856136052,63.1778856136052,63.1778856136052,63.1778856136052,65535
0-2692,63.0879767111691,63.0879767111691,63.0879767111691,63.0879767111691,65535
0-2693,62.9979223869042,62.9979223869042,62.9979223869042,62.9979223869042,65535
0-2694,62.9077236414131,62.9077236414131,62.9077236414131,62.9077236414131,65535
0-2695,62.8173814769032,62.8173814769032,62.8173814769032,62.8173814769032,65535
0-2696,62.7268968971755,62.7268968971755,62.7268968971755,62.7268968971755,65535
0-2697,62.6362709076132,62.6362709076132,62.6362709076132,62.6362709076132,65535
0-2698,62.5455045151707,62.5455045151707,62.5455045151707,62.5455045151707,65535
0-2699,62.4545987283628,62.4545987283628,62.4545987283628,62.4545987283628,65535
0-2700,62.3635545572527,62.3635545572527,62.3635545572527,62.3635545572527,65535
0-2701,62.2723730134413,62.2723730134413,62.2723730134413,62.2723730134413,65535
0-2702,62.1810551100561,62.1810551100561,62.1810551100561,62.1810551100561,65535
0-2703,62.0896018617394,62.0896018617394,62.0896018617394,62.0896018617394,65535
0-2704,61.9980142846375,61.9980142846375,61.9980142846375,61.9980142846375,65535
0-2705,61.9062933963892,61.9062933963892,61.9062933963892,61.9062933963892,65535
0-2706,61.8144402161146,61.8144402161146,61.8144402161146,61.8144402161146,65535
0-2707,61.7224557644036,61.7224557644036,61.7224557644036,61.7224557644036,65535
0-2708,61.6303410633046,61.6303410633046,61.6303410633046,61.6303410633046,65535
0-2709,61.5380971363135,61.5380971363135,61.5380971363135,61.5380971363135,65535
0-2710,61.4457250083618,61.4457250083618,61.4457250083618,61.4457250083618,65535
0-2711,61.3532257058056,61.3532257058056,61.3532257058056,61.3532257058056,65535
0-2712,61.2606002564139,61.2606002564139,61.2606002564139,61.2606002564139,65535
0-2713,61.1678496893574,61.1678496893574,61.1678496893574,61.1678496893574,65535
0-2714,61.074975035197,61.074975035197,61.074975035197,61.074975035197,65535
0-2715,60.9819773258723,60.9819773258723,60.9819773258723,60.9819773258723,65535
0-2716,60.8888575946905,60.8888575946905,60.8888575946905,60.8888575946905,65535
0-2717,60.7956168763139,60.7956168763139,60.7956168763139,60.7956168763139,65535
0-2718,60.7022562067499,60.7022562067499,60.7022562067499,60.7022562067499,65535
0-2719,60.6087766233381,60.6087766233381,60.6087766233381,60.6087766233381,65535
0-2720,60.5151791647396,60.5151791647396,60.5151791647396,60.5151791647396,65535
0-2721,60.4214648709252,60.4214648709252,60.4214648709252,60.4214648709252,65535
0-2722,60.327634783164,60.327634783164,60.327634783164,60.327634783164,65535
0-2723,60.2336899440114,60.2336899440114,60.2336899440114,60.2336899440114,65535
0-2724,60.139631397298,60.139631397298,60.139631397298,60.139631397298,65535
0-2725,60.0454601881179,60.0454601881179,60.0454601881179,60.0454601881179,65535
0-2726,59.9511773628169,59.9511773628169,59.9511773628169,59.9511773628169,65535
0-2727,59.8567839689808,59.8567839689808,59.8567839689808,59.8567839689808,65535
0-2728,59.7622810554242,59.7622810554242,59.7622810554242,59.7622810554242,65535
0-2729,59.6676696721786,59.6676696721786,59.6676696721786,59.6676696721786,65535
0-2730,59.5729508704806,59.5729508704806,59.5729508704806,59.5729508704806,65535
0-2731,59.4781257027602,59.4781257027602,59.4781257027602,59.4781257027602,65535
0-2732,59.3831952226295,59.3831952226295,59.3831952226295,59.3831952226295,65535
0-2733,59.2881604848707,59.2881604848707,59.2881604848707,59.2881604848707,65535
0-2734,59.1930225454243,59.1930225454243,59.1930225454243,59.1930225454243,65535
0-2735,59.0977824613775,59.0977824613775,59.0977824613775,59.0977824613775,65535
0-2736,59.0024412909525,59.0024412909525,59.0024412909525,59.0024412909525,65535
0-2737,58.9070000934947,58.9070000934947,58.9070000934947,58.9070000934947,65535
0-2738,58.8114599294608,58.8114599294608,58.8114599294608,58.8114599294608,65535
0-2739,58.7158218604072,58.7158218604072,58.7158218604072,58.7158218604072,65535
0-2740,58.6200869489782,58.6200869489782,58.6200869489782,58.6200869489782,65535
0-2741,58.524256258894,58.524256258894,58.524256258894,58.524256258894,65535
0-2742,58.4283308549391,58.4283308549391,58.4283308549391,58.4283308549391,65535
0-2743,58.3323118029502,58.3323118029502,58.3323118029502,58.3323118029502,65535
0-2744,58.2362001698049,58.2362001698049,58.2362001698049,58.2362001698049,65535
0-2745,58.139997023409,58.139997023409,58.139997023409,58.139997023409,65535
0-2746,58.0437034326855,58.0437034326855,58.0437034326855,58.0437034326855,65535
0-2747,57.9473204675622,57.9473204675622,57.9473204675622,57.9473204675622,65535
0-2748,57.8508491989599,57.8508491989599,57.8508491989599,57.8508491989599,65535
0-2749,57.7542906987806,57.7542906987806,57.7542906987806,57.7542906987806,65535
0-2750,57.6576460398955,57.6576460398955,57.6576460398955,57.6576460398955,65535
0-2751,57.5609162961332,57.5609162961332,57.5609162961332,57.5609162961332,65535
0-2752,57.4641025422677,57.4641025422677,57.4641025422677,57.4641025422677,65535
0-2753,57.3672058540062,57.3672058540062,57.3672058540062,57.3672058540062,65535
0-2754,57.2702273079777,57.2702273079777,57.2702273079777,57.2702273079777,65535
0-2755,57.1731679817206,57.1731679817206,57.1731679817206,57.1731679817206,65535
0-2756,57.0760289536708,57.0760289536708,57.0760289536708,57.0760289536708,65535
0-2757,56.9788113031499,56.9788113031499,56.9788113031499,56.9788113031499,65535
0-2758,56.881516110353,56.881516110353,56.881516110353,56.881516110353,65535
0-2759,56.7841444563367,56.7841444563367,56.7841444563367,56.7841444563367,65535
0-2760,56.6866974230074,56.6866974230074,56.6866974230074,56.6866974230074,65535
0-2761,56.5891760931089,56.5891760931089,56.5891760931089,56.5891760931089,65535
0-2762,56.4915815502104,56.4915815502104,56.4915815502104,56.4915815502104,65535
0-2763,56.3939148786948,56.3939148786948,56.3939148786948,56.3939148786948,65535
0-2764,56.2961771637464,56.2961771637464,56.2961771637464,56.2961771637464,65535
0-2765,56.1983694913387,56.1983694913387,56.1983694913387,56.1983694913387,65535
0-2766,56.1004929482227,56.1004929482227,56.1004929482227,56.1004929482227,65535
0-2767,56.0025486219144,56.0025486219144,56.0025486219144,56.0025486219144,65535
0-2768,55.9045376006832,55.9045376006832,55.9045376006832,55.9045376006832,65535
0-2769,55.8064609735394,55.8064609735394,55.8064609735394,55.8064609735394,65535
0-2770,55.7083198302223,55.7083198302223,55.7083198302223,55.7083198302223,65535
0-2771,55.6101152611881,55.6101152611881,55.6101152611881,55.6101152611881,65535
0-2772,55.5118483575975,55.5118483575975,55.5118483575975,55.5118483575975,65535
0-2773,55.4135202113041,55.4135202113041,55.4135202113041,55.4135202113041,65535
0-2774,55.3151319148419,55.3151319148419,55.3151319148419,55.3151319148419,65535
0-2775,55.216684561413,55.216684561413,55.216684561413,55.216684561413,65535
0-2776,55.118179244876,55.118179244876,55.118179244876,55.118179244876,65535
0-2777,55.0196170597335,55.0196170597335,55.0196170597335,55.0196170597335,65535
0-2778,54.9209991011196,54.9209991011196,54.9209991011196,54.9209991011196,65535
0-2779,54.8223264647886,54.8223264647886,54.8223264647886,54.8223264647886,65535
0-2780,54.723600247102,54.723600247102,54.723600247102,54.723600247102,65535
0-2781,54.6248215450169,54.6248215450169,54.6248215450169,54.6248215450169,65535
0-2782,54.5259914560733,54.5259914560733,54.5259914560733,54.5259914560733,65535
0-2783,54.4271110783822,54.4271110783822,54.4271110783822,54.4271110783822,65535
0-2784,54.3281815106137,54.3281815106137,54.3281815106137,54.3281815106137,65535
0-2785,54.229203851984,54.229203851984,54.229203851984,54.229203851984,65535
0-2786,54.1301792022439,54.1301792022439,54.1301792022439,54.1301792022439,65535
0-2787,54.0311086616663,54.0311086616663,54.0311086616663,54.0311086616663,65535
0-2788,53.9319933310338,53.9319933310338,53.9319933310338,53.9319933310338,65535
0-2789,53.8328343116271,53.8328343116271,53.8328343116271,53.8328343116271,65535
0-2790,53.7336327052119,53.7336327052119,53.7336327052119,53.7336327052119,65535
0-2791,53.6343896140272,53.6343896140272,53.6343896140272,53.6343896140272,65535
0-2792,53.5351061407732,53.5351061407732,53.5351061407732,53.5351061407732,65535
0-2793,53.4357833885983,53.4357833885983,53.4357833885983,53.4357833885983,65535
0-2794,53.3364224610879,53.3364224610879,53.3364224610879,53.3364224610879,65535
0-2795,53.2370244622511,53.2370244622511,53.2370244622511,53.2370244622511,65535
0-2796,53.1375904965091,53.1375904965091,53.1375904965091,53.1375904965091,65535
0-2797,53.0381216686827,53.0381216686827,53.0381216686827,53.0381216686827,65535
0-2798,52.9386190839802,52.9386190839802,52.9386190839802,52.9386190839802,65535
0-2799,52.8390838479848,52.8390838479848,52.8390838479848,52.8390838479848,65535
0-2800,52.7395170666425,52.7395170666425,52.7395170666425,52.7395170666425,65535
0-2801,52.6399198462499,52.6399198462499,52.6399198462499,52.6399198462499,65535
0-2802,52.5402932934416,52.5402932934416,52.5402932934416,52.5402932934416,65535
0-2803,52.4406385151785,52.4406385151785,52.4406385151785,52.4406385151785,65535
0-2804,52.3409566187348,52.3409566187348,52.3409566187348,52.3409566187348,65535
0-2805,52.241248711686,52.241248711686,52.241248711686,52.241248711686,65535
0-2806,52.1415159018969,52.1415159018969,52.1415159018969,52.1415159018969,65535
0-2807,52.0417592975086,52.0417592975086,52.0417592975086,52.0417592975086,65535
0-2808,51.941980006927,51.941980006927,51.941980006927,51.941980006927,65535
0-2809,51.8421791388096,51.8421791388096,51.8421791388096,51.8421791388096,65535
0-2810,51.7423578020542,51.7423578020542,51.7423578020542,51.7423578020542,65535
0-2811,51.6425171057855,51.6425171057855,51.6425171057855,51.6425171057855,65535
0-2812,51.5426581593437,51.5426581593437,51.5426581593437,51.5426581593437,65535
0-2813,51.4427820722715,51.4427820722715,51.4427820722715,51.4427820722715,65535
0-2814,51.3428899543022,51.3428899543022,51.3428899543022,51.3428899543022,65535
0-2815,51.2429829153473,51.2429829153473,51.2429829153473,51.2429829153473,65535
0-2816,51.1430620654839,51.1430620654839,51.1430620654839,51.1430620654839,65535
0-2817,51.0431285149426,51.0431285149426,51.0431285149426,51.0431285149426,65535
0-2818,50.9431833740952,50.9431833740952,50.9431833740952,50.9431833740952,65535
0-2819,50.8432277534423,50.8432277534423,50.8432277534423,50.8432277534423,65535
0-2820,50.7432627636007,50.7432627636007,50.7432627636007,50.7432627636007,65535
0-2821,50.6432895152917,50.6432895152917,50.6432895152917,50.6432895152917,65535
0-2822,50.543309119328,50.543309119328,50.543309119328,50.543309119328,65535
0-2823,50.4433226866019,50.4433226866019,50.4433226866019,50.4433226866019,65535
0-2824,50.3433313280727,50.3433313280727,50.3433313280727,50.3433313280727,65535
0-2825,50.2433361547546,50.2433361547546,50.2433361547546,50.2433361547546,65535
0-2826,50.1433382777039,50.1433382777039,50.1433382777039,50.1433382777039,65535
0-2827,50.0433388080071,50.0433388080071,50.0433388080071,50.0433388080071,65535
0-2828,49.9433388567685,49.9433388567685,49.9433388567685,49.9433388567685,65535
0-2829,49.8433395350975,49.8433395350975,49.8433395350975,49.8433395350975,65535
0-2830,49.7433419540967,49.7433419540967,49.7433419540967,49.7433419540967,65535
0-2831,49.6433472248494,49.6433472248494,49.6433472248494,49.6433472248494,65535
0-2832,49.543356458407,49.543356458407,49.543356458407,49.543356458407,65535
0-2833,49.4433707657771,49.4433707657771,49.4433707657771,49.4433707657771,65535
0-2834,49.3433912579107,49.3433912579107,49.3433912579107,49.3433912579107,65535
0-2835,49.2434190456902,49.2434190456902,49.2434190456902,49.2434190456902,65535
0-2836,49.143455239917,49.143455239917,49.143455239917,49.143455239917,65535
0-2837,49.043500951299,49.043500951299,49.043500951299,49.043500951299,65535
0-2838,48.9435572904383,48.9435572904383,48.9435572904383,48.9435572904383,65535
0-2839,48.8436253678192,48.8436253678192,48.8436253678192,48.8436253678192,65535
0-2840,48.7437062937951,48.7437062937951,48.7437062937951,48.7437062937951,65535
0-2841,48.6438011785771,48.6438011785771,48.6438011785771,48.6438011785771,65535
0-2842,48.5439111322209,48.5439111322209,48.5439111322209,48.5439111322209,65535
0-2843,48.4440372646149,48.4440372646149,48.4440372646149,48.4440372646149,65535
0-2844,48.3441806854678,48.3441806854678,48.3441806854678,48.3441806854678,65535
0-2845,48.244342504296,48.244342504296,48.244342504296,48.244342504296,65535
0-2846,48.1445238304117,48.1445238304117,48.1445238304117,48.1445238304117,65535
0-2847,48.0447257729101,48.0447257729101,48.0447257729101,48.0447257729101,65535
0-2848,47.9449494406576,47.9449494406576,47.9449494406576,47.9449494406576,65535
0-2849,47.8451959422791,47.8451959422791,47.8451959422791,47.8451959422791,65535
0-2850,47.7454663861457,47.7454663861457,47.7454663861457,47.7454663861457,65535
0-2851,47.6457618803626,47.6457618803626,47.6457618803626,47.6457618803626,65535
0-2852,47.5460835327567,47.5460835327567,47.5460835327567,47.5460835327567,65535
0-2853,47.446432450864,47.446432450864,47.446432450864,47.446432450864,65535
0-2854,47.3468097419178,47.3468097419178,47.3468097419178,47.3468097419178,65535
0-2855,47.247216512836,47.247216512836,47.247216512836,47.247216512836,65535
0-2856,47.1476538702092,47.1476538702092,47.1476538702092,47.1476538702092,65535
0-2857,47.0481229202877,47.0481229202877,47.0481229202877,47.0481229202877,65535
0-2858,46.9486247689701,46.9486247689701,46.9486247689701,46.9486247689701,65535
0-2859,46.8491605217904,46.8491605217904,46.8491605217904,46.8491605217904,65535
0-2860,46.7497312839058,46.7497312839058,46.7497312839058,46.7497312839058,65535
0-2861,46.6503381600845,46.6503381600845,46.6503381600845,46.6503381600845,65535
0-2862,46.5509822546938,46.5509822546938,46.5509822546938,46.5509822546938,65535
0-2863,46.4516646716869,46.4516646716869,46.4516646716869,46.4516646716869,65535
0-2864,46.3523865145915,46.3523865145915,46.3523865145915,46.3523865145915,65535
0-2865,46.2531488864974,46.2531488864974,46.2531488864974,46.2531488864974,65535
0-2866,46.1539528900439,46.1539528900439,46.1539528900439,46.1539528900439,65535
0-2867,46.0547996274074,46.0547996274074,46.0547996274074,46.0547996274074,65535
0-2868,45.9556902002901,45.9556902002901,45.9556902002901,45.9556902002901,65535
0-2869,45.8566257099068,45.8566257099068,45.8566257099068,45.8566257099068,65535
0-2870,45.7576072569729,45.7576072569729,45.7576072569729,45.7576072569729,65535
0-2871,45.6586359416926,45.6586359416926,45.6586359416926,45.6586359416926,65535
0-2872,45.5597128637459,45.5597128637459,45.5597128637459,45.5597128637459,65535
0-2873,45.4608391222774,45.4608391222774,45.4608391222774,45.4608391222774,65535
0-2874,45.362015815883,45.362015815883,45.362015815883,45.362015815883,65535
0-2875,45.2632440425985,45.2632440425985,45.2632440425985,45.2632440425985,65535
0-2876,45.1645248998871,45.1645248998871,45.1645248998871,45.1645248998871,65535
0-2877,45.0658594846269,45.0658594846269,45.0658594846269,45.0658594846269,65535
0-2878,44.9672488930995,44.9672488930995,44.9672488930995,44.9672488930995,65535
0-2879,44.8686942209772,44.8686942209772,44.8686942209772,44.8686942209772,65535
0-2880,44.7701965633106,44.7701965633106,44.7701965633106,44.7701965633106,65535
0-2881,44.6717570145173,44.6717570145173,44.6717570145173,44.6717570145173,65535
0-2882,44.5733766683691,44.5733766683691,44.5733766683691,44.5733766683691,65535
0-2883,44.4750566179798,44.4750566179798,44.4750566179798,44.4750566179798,65535
0-2884,44.3767979557935,44.3767979557935,44.3767979557935,44.3767979557935,65535
0-2885,44.278601773572,44.278601773572,44.278601773572,44.278601773572,65535
0-2886,44.1804691623831,44.1804691623831,44.1804691623831,44.1804691623831,65535
0-2887,44.082401212588,44.082401212588,44.082401212588,44.082401212588,65535
0-2888,43.9843990138297,43.9843990138297,43.9843990138297,43.9843990138297,65535
0-2889,43.8864636550205,43.8864636550205,43.8864636550205,43.8864636550205,65535
0-2890,43.78859622433,43.78859622433,43.78859622433,43.78859622433,65535
0-2891,43.6907978091731,43.6907978091731,43.6907978091731,43.6907978091731,65535
0-2892,43.5930694961978,43.5930694961978,43.5930694961978,43.5930694961978,65535
0-2893,43.4954123712734,43.4954123712734,43.4954123712734,43.4954123712734,65535
0-2894,43.3978275194779,43.3978275194779,43.3978275194779,43.3978275194779,65535
0-2895,43.3003160250865,43.3003160250865,43.3003160250865,43.3003160250865,65535
0-2896,43.2028789715592,43.2028789715592,43.2028789715592,43.2028789715592,65535
0-2897,43.105517441529,43.105517441529,43.105517441529,43.105517441529,65535
0-2898,43.0082325167896,43.0082325167896,43.0082325167896,43.0082325167896,65535
0-2899,42.9110252782836,42.9110252782836,42.9110252782836,42.9110252782836,65535
0-2900,42.8138968060905,42.8138968060905,42.8138968060905,42.8138968060905,65535
0-2901,42.7168481794145,42.7168481794145,42.7168481794145,42.7168481794145,65535
0-2902,42.6198804765727,42.6198804765727,42.6198804765727,42.6198804765727,65535
